;data_iniSE;SE;casos;nivel;pop;tempmin;umidmax;umidmed;umidmin;tempmed;tempmax;municipios;index;latitude;longitude
520;2025-05-11;202520;17;1;166654.0;15.3479571428571;94.2763285714286;81.3958428571429;63.4612142857143;18.2869;21.8264571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
521;2025-05-04;202519;14;1;166654.0;15.0885571428571;92.4917571428571;74.7537142857143;50.3075857142857;20.1840714285714;26.0124571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
522;2025-04-27;202518;12;1;166654.0;15.9893571428571;96.4838;80.3073142857143;59.5735142857143;19.7002;23.7619428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
523;2025-04-20;202517;8;1;166654.0;18.1102571428571;94.7188285714286;83.9263142857143;68.1603428571429;20.6326714285714;23.8241857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
524;2025-04-13;202516;12;3;166654.0;18.6250571428571;94.7149142857143;82.5501;65.4783857142857;21.6499142857143;25.4269714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
525;2025-04-06;202515;31;3;166654.0;16.8147571428571;95.1010714285714;80.5395571428571;59.7333714285714;20.3689;24.5045285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
526;2025-03-30;202514;19;3;166654.0;19.9689714285714;93.8996857142857;82.6203428571429;66.7765857142857;23.1642714285714;26.7246142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
527;2025-03-23;202513;11;3;166654.0;19.0099285714286;95.8420714285714;79.8736285714286;60.7414285714286;23.0176285714286;27.0941428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
528;2025-03-16;202512;8;1;166654.0;19.5573571428571;94.8674142857143;82.9099857142857;67.8643714285714;22.2854285714286;25.4379142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
529;2025-03-09;202511;3;1;166654.0;20.2774714285714;95.8925;80.0300571428571;58.5841142857143;24.2509428571429;28.9492285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
530;2025-03-02;202510;3;1;166654.0;19.9591857142857;88.1127;67.0135;42.9295;24.7783285714286;29.8342;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
531;2025-02-23;202509;0;1;166654.0;19.7463285714286;88.3869714285714;66.2680571428571;41.9953857142857;25.4158571428571;30.9993714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
532;2025-02-16;202508;6;2;166654.0;20.6028571428571;90.7091;66.3173714285714;42.6779428571429;26.6963285714286;31.8657857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
533;2025-02-09;202507;5;2;166654.0;20.5751714285714;90.8934;70.7985428571429;47.2069285714286;25.3078571428571;30.1567285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
534;2025-02-02;202506;1;2;166654.0;20.1258;91.8508428571429;72.4631142857143;52.1371857142857;25.4385714285714;29.7057857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
535;2025-01-26;202505;1;1;166654.0;20.8534714285714;96.2063571428571;88.3890285714286;76.0735428571429;23.0523714285714;25.6781571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
536;2025-01-19;202504;1;1;166654.0;21.12;92.09;73.7310571428571;52.6976;26.2103285714286;31.0323285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
537;2025-01-12;202503;0;1;166654.0;19.4744142857143;92.4097285714286;80.5706285714286;65.0056142857143;22.3479285714286;25.8800285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
538;2025-01-05;202502;0;1;166654.0;19.0291142857143;96.5590428571429;84.7897857142857;69.4689285714286;21.9890285714286;25.7573142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
539;2024-12-29;202501;1;1;166654.0;18.9527428571429;96.4137428571429;81.0964714285714;58.9878428571429;23.1683;28.3302714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
540;2024-12-22;202452;1;1;166654.0;20.7847714285714;93.9883428571429;84.6455857142857;71.8550857142857;23.0254142857143;26.3560857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
541;2024-12-15;202451;0;1;166654.0;20.1932857142857;92.8674714285714;78.8959857142857;60.6846;23.4617;27.6564571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
542;2024-12-08;202450;1;1;166654.0;19.8779571428571;94.3796142857143;80.5275571428571;57.4035285714286;23.0694714285714;27.8290285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
543;2024-12-01;202449;0;1;166654.0;20.2398;94.9345142857143;81.0366714285714;62.6375;23.9786285714286;28.4014142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
544;2024-11-24;202448;0;1;166654.0;18.4571285714286;90.4416285714286;71.4794428571429;49.9412142857143;23.3058714285714;28.1641571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
545;2024-11-17;202447;0;1;166654.0;18.6610285714286;95.6458285714286;82.6515571428571;64.6796571428571;21.8530571428571;26.0674857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
546;2024-11-10;202446;1;1;166654.0;17.6863285714286;94.0330142857143;83.0445714285714;68.4013714285714;20.6232428571429;24.3732285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
547;2024-11-03;202445;1;1;166654.0;20.0121142857143;93.0749142857143;82.9132;68.7382428571429;22.3539571428571;25.3276142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
548;2024-10-27;202444;1;1;166654.0;17.8213142857143;94.0652714285714;80.2836571428571;63.1597714285714;20.6839;24.5239571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
549;2024-10-20;202443;1;1;166654.0;19.3421;93.5662;81.3113714285714;64.0449857142857;22.8334;27.3116285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
550;2024-10-13;202442;1;1;166654.0;17.7077285714286;91.3405;76.4236571428571;55.9488571428571;21.3202285714286;26.3461285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
551;2024-10-06;202441;0;1;166654.0;17.3551857142857;89.2906857142857;74.8132857142857;54.0650714285714;21.4559142857143;27.7741714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
552;2024-09-29;202440;0;1;166654.0;17.1834142857143;89.1195714285714;70.8323428571429;47.9949714285714;21.8659285714286;27.3821;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
553;2024-09-22;202439;1;1;166654.0;17.9725857142857;88.6983142857143;64.5501428571429;37.4870571428571;24.1543428571429;30.8281;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
554;2024-09-15;202438;0;1;166654.0;16.6224;91.1892428571429;74.1191;50.8375;21.0523142857143;26.5055;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
555;2024-09-08;202437;0;1;166654.0;15.9354857142857;80.7140857142857;52.9747857142857;24.3978142857143;24.2808857142857;32.3930285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
556;2024-09-01;202436;0;1;166654.0;15.3806571428571;95.2129;73.4246714285714;43.5402571428571;21.4675285714286;28.7499285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
557;2024-08-25;202435;1;1;166654.0;11.7517571428571;92.5096;74.7557142857143;51.5817857142857;16.6617142857143;22.2790142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
558;2024-08-18;202434;5;1;166654.0;13.8672428571429;85.2378285714286;61.3224428571429;33.3776571428571;21.3562142857143;29.3852857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
559;2024-08-11;202433;1;1;166654.0;9.72451428571429;93.6953571428571;70.0515714285714;40.9443714285714;16.7029428571429;23.9563428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
560;2024-08-04;202432;5;1;166654.0;14.0568142857143;88.5330571428571;67.5538142857143;44.1731714285714;20.1443857142857;26.2787;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
561;2024-07-28;202431;25;4;166654.0;13.0336857142857;93.8937428571429;74.4910428571429;50.8272142857143;18.3557;23.9701857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
562;2024-07-21;202430;45;4;166654.0;11.1470428571429;94.4546142857143;73.0318142857143;43.9176714285714;17.5812714285714;24.2441142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
563;2024-07-14;202429;93;4;166654.0;14.3711857142857;96.9759;80.4620285714286;54.0016857142857;18.1525714285714;22.8164857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
564;2024-07-07;202428;95;4;166654.0;16.1776714285714;97.0874857142857;85.0331571428571;63.8756;19.2198285714286;23.6066142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
565;2024-06-30;202427;109;4;166654.0;13.0091714285714;94.1059857142857;80.0656571428571;60.2977428571429;17.7466857142857;22.5648571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
566;2024-06-23;202426;136;4;166654.0;14.7457428571429;91.2545428571429;73.7931142857143;47.4535571428571;19.9103428571429;26.3306714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
567;2024-06-16;202425;176;4;166654.0;11.3070714285714;88.4698142857143;64.8186428571429;37.5124428571429;18.9139857142857;26.0601;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
568;2024-06-09;202424;196;4;166654.0;11.8171;91.9989714285714;69.6607285714286;42.5268857142857;18.9142285714286;26.2284571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
569;2024-06-02;202423;206;4;166654.0;13.7305;96.2484571428571;81.0810714285714;59.6770142857143;18.1477142857143;23.1385428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
570;2024-05-26;202422;236;4;166654.0;14.7448;96.6982285714286;83.7249285714286;64.3228857142857;17.6502142857143;21.4888142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
571;2024-05-19;202421;380;4;166654.0;17.1179285714286;94.5402;77.6719428571429;52.2607;21.3727857142857;26.5391571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
572;2024-05-12;202420;322;4;166654.0;16.9354571428571;90.4557857142857;71.8296714285714;47.4719142857143;22.3086142857143;28.1327714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
573;2024-05-05;202419;166;4;166654.0;16.0697142857143;90.8555142857143;68.0055857142857;40.3986571428571;22.7000857142857;29.4000571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
574;2024-04-28;202418;300;4;166654.0;17.3287;91.6157285714286;68.1554285714286;41.5906142857143;24.1202;30.3367285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
575;2024-04-21;202417;261;4;166654.0;16.7142;92.9179857142857;72.4242428571429;49.0032571428571;22.0830857142857;27.5933857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
576;2024-04-14;202416;347;4;166654.0;18.5093;90.5261428571429;76.4341285714286;59.4890857142857;21.8907;26.0584285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
577;2024-04-07;202415;357;4;166654.0;18.7177285714286;95.4462285714286;80.5707714285714;59.7333571428571;22.4879;26.6235142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
578;2024-03-31;202414;459;4;166654.0;17.9665142857143;99.2761714285714;80.6665285714286;55.9132;22.6930428571429;27.6781428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
579;2024-03-24;202413;254;4;166654.0;19.2407428571429;97.4067714285714;90.2991142857143;78.5840285714286;21.1027571428571;23.5273142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
580;2024-03-17;202412;250;4;166654.0;21.177;94.5471;82.2008714285714;65.0541857142857;24.8124;28.6468285714286;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
581;2024-03-10;202411;351;4;166654.0;20.6970142857143;96.2424;79.6129;57.2226285714286;24.8853;29.4496714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
582;2024-03-03;202410;404;4;166654.0;19.9934285714286;96.9858;82.0559285714286;61.9708428571429;23.9198428571429;28.4586428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
583;2024-02-25;202409;456;4;166654.0;20.7246;95.8248571428571;82.6344714285714;64.8018714285714;24.5198428571429;28.6593857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
584;2024-02-18;202408;638;4;166654.0;20.1513857142857;95.8701285714286;85.2847285714286;67.7839142857143;23.4567142857143;27.7621857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
585;2024-02-11;202407;523;4;166654.0;20.6021857142857;93.0854285714286;79.3110285714286;61.6072;24.1966142857143;28.4006714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
586;2024-02-04;202406;373;4;166654.0;19.5280142857143;96.3824857142857;79.0365857142857;56.4339142857143;24.0268;28.9777714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
587;2024-01-28;202405;236;4;166654.0;19.0503285714286;97.3598571428571;82.7688571428571;59.8389428571429;23.2638571428571;28.3000714285714;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
588;2024-01-21;202404;250;4;166654.0;19.1361;94.8418142857143;85.5255285714286;72.1921;21.5974714285714;24.5210571428571;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
589;2024-01-14;202403;174;3;166654.0;21.3680142857143;95.7482;80.1072714285714;61.2541714285714;25.7374714285714;30.2320857142857;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
590;2024-01-07;202402;64;3;166654.0;20.9926857142857;94.3456857142857;78.6503714285714;59.3492714285714;25.2063428571429;29.5908142857143;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
591;2023-12-31;202401;21;1;166654.0;19.7822571428571;93.9484571428571;84.0952428571428;71.5695857142857;22.0875857142857;25.0717428571429;Barra Mansa;3182;-22.50578278197718;-44.18830625685367
592;2025-05-25;202522;1;1;446731.0;17.13955;94.507275;77.8439;52.91385;21.682725;27.453425;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
593;2025-05-18;202521;1;1;446731.0;16.8111857142857;93.0413285714286;77.0751714285714;51.7930571428571;21.5786571428571;27.1350428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
594;2025-05-11;202520;10;4;446731.0;18.0502857142857;94.2151428571429;81.8767142857143;62.7247714285714;20.7984571428571;24.1911285714286;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
595;2025-05-04;202519;11;4;446731.0;18.1858285714286;94.2108;78.1746285714286;52.7568142857143;22.5783142857143;28.3191428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
596;2025-04-27;202518;16;4;446731.0;18.8105428571429;95.376;80.3340571428571;59.0345;22.0099714285714;25.7759428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
597;2025-04-20;202517;23;1;446731.0;20.5244;94.9605;84.7415285714286;71.0536;22.5940714285714;25.4439428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
598;2025-04-13;202516;7;1;446731.0;20.7286857142857;95.9623285714286;83.2529;65.6069142857143;23.7943857142857;27.4967714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
599;2025-04-06;202515;18;1;446731.0;19.8161571428571;93.9640285714286;81.3008857142857;64.1323714285714;22.7781714285714;26.2348571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
600;2025-03-30;202514;12;2;446731.0;22.5480571428571;95.0616285714286;79.9239;59.9847428571429;26.0150714285714;30.0306;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
601;2025-03-23;202513;15;2;446731.0;22.0914857142857;95.6420571428571;78.9580285714286;59.3727428571429;25.5869714285714;29.6581714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
602;2025-03-16;202512;23;2;446731.0;22.3986428571429;93.5628714285714;80.9133857142857;65.2626428571429;24.8251714285714;27.8688428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
603;2025-03-09;202511;14;2;446731.0;23.6275285714286;93.3998;75.1003714285714;55.1678571428571;27.2714714285714;31.8101571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
604;2025-03-02;202510;14;2;446731.0;23.2242428571429;91.6735142857143;70.7445714285714;47.1370428571429;27.2154285714286;31.9050428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
605;2025-02-23;202509;6;2;446731.0;23.1133571428571;92.2373142857143;68.9329142857143;44.3299714285714;28.0353;33.2976571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
606;2025-02-16;202508;11;2;446731.0;23.7266714285714;89.2140285714286;63.5415714285714;37.8018714285714;29.4759428571429;35.4219571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
607;2025-02-09;202507;16;2;446731.0;23.5833142857143;91.4659142857143;69.9569142857143;45.3242428571429;28.1328;33.2424428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
608;2025-02-02;202506;14;2;446731.0;23.4913714285714;93.1945571428571;71.3610428571428;46.4551857142857;28.4088571428571;33.1888285714286;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
609;2025-01-26;202505;21;2;446731.0;24.2111714285714;95.0002571428571;86.0197428571429;73.4738142857143;26.2518857142857;28.8594571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
610;2025-01-19;202504;14;2;446731.0;24.9368285714286;92.3001571428571;71.1892857142857;48.8433714285714;29.4248714285714;34.3879714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
611;2025-01-12;202503;6;2;446731.0;21.9779142857143;92.7539571428571;79.9757;63.1922142857143;24.7271571428571;28.1942857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
612;2025-01-05;202502;9;2;446731.0;22.1594428571429;93.9089;82.1765571428571;68.5685857142857;24.5588;27.6838857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
613;2024-12-29;202501;4;2;446731.0;22.6915571428571;95.0496571428571;81.1855;61.7612857142857;25.8428;30.4140857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
614;2024-12-22;202452;5;3;446731.0;23.2015571428571;95.3670714285714;84.3061142857143;67.9253285714286;25.5351;29.0110142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
615;2024-12-15;202451;22;3;446731.0;23.0392142857143;92.3619428571429;78.9066428571429;60.7934571428571;25.8460714285714;29.9709714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
616;2024-12-08;202450;14;2;446731.0;22.2752428571429;93.9635285714286;81.3438857142857;61.5782857142857;24.9045714285714;29.3994142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
617;2024-12-01;202449;3;2;446731.0;22.4104857142857;93.1602285714286;80.7862571428571;61.9123571428571;26.0179857142857;30.5178285714286;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
618;2024-11-24;202448;8;1;446731.0;21.0897142857143;91.2755571428571;72.5833857142857;49.5193428571429;25.4122714285714;30.7473714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
619;2024-11-17;202447;4;1;446731.0;21.0686285714286;94.9573857142857;83.0755714285714;66.0524428571429;23.7255285714286;27.4012;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
620;2024-11-10;202446;1;1;446731.0;20.0753857142857;92.6791;81.9090428571429;67.7589285714286;22.7187142857143;26.3342428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
621;2024-11-03;202445;11;1;446731.0;22.3600714285714;93.2462;78.5490285714286;60.1329428571429;25.0726714285714;28.6053;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
622;2024-10-27;202444;7;1;446731.0;20.1690428571429;93.7886285714286;79.7886857142857;62.3879;22.7485857142857;26.1912857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
623;2024-10-20;202443;12;1;446731.0;22.1223428571429;92.4407285714286;79.7047142857143;60.8979714285714;25.4943;30.4669571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
624;2024-10-13;202442;11;1;446731.0;19.7897285714286;90.9569714285714;75.6001;56.0878285714286;22.9172857142857;27.4742857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
625;2024-10-06;202441;9;1;446731.0;19.4539857142857;90.3975428571429;76.4015714285714;58.4057;22.5969142857143;27.6148571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
626;2024-09-29;202440;5;1;446731.0;19.6956571428571;89.3224428571429;71.6168571428571;48.7742;23.7346571428571;29.3001142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
627;2024-09-22;202439;10;1;446731.0;20.7661857142857;89.2286571428571;66.1884428571429;39.8367571428571;26.1515;32.7083571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
628;2024-09-15;202438;10;4;446731.0;19.1046285714286;92.1421857142857;74.7240857142857;52.6195571428571;22.8911714285714;28.0731714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
629;2024-09-08;202437;21;4;446731.0;18.8985;82.6789285714286;59.1709714285714;28.8864285714286;26.0683285714286;34.3706428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
630;2024-09-01;202436;21;1;446731.0;18.0057142857143;94.5129142857143;78.5987714285714;53.5797428571429;22.5201;28.9042;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
631;2024-08-25;202435;12;1;446731.0;14.3344857142857;91.2008285714286;75.7361714285714;53.7708;18.7528857142857;23.8012714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
632;2024-08-18;202434;17;4;446731.0;16.9265714285714;89.2795571428571;69.0345571428571;40.6806;22.9517428571429;30.5901428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
633;2024-08-11;202433;27;4;446731.0;12.9521142857143;90.8624857142857;71.7498428571429;44.6498428571429;18.8652;25.7309571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
634;2024-08-04;202432;27;4;446731.0;16.8773857142857;90.3203142857143;71.5637142857143;45.7871285714286;22.4080428571429;28.8257571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
635;2024-07-28;202431;24;1;446731.0;16.0913857142857;94.2082428571429;78.6370714285714;55.1040428571429;20.4928285714286;25.6982857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
636;2024-07-21;202430;19;4;446731.0;14.0829857142857;94.9966428571429;75.6533142857143;46.5005285714286;19.7471;26.1627428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
637;2024-07-14;202429;23;4;446731.0;17.1902571428571;98.4206;84.3410571428571;59.9907285714286;20.0223571428571;24.2128857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
638;2024-07-07;202428;25;4;446731.0;18.7764428571429;97.3674571428571;87.8049285714286;70.9588571428571;20.9705428571429;24.4052;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
639;2024-06-30;202427;38;4;446731.0;16.6492142857143;93.1819857142857;79.8007142857143;58.4115714285714;20.5418142857143;25.3005571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
640;2024-06-23;202426;34;4;446731.0;18.8563;88.5331285714286;73.3193571428571;50.0722428571429;23.0699857142857;28.642;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
641;2024-06-16;202425;39;4;446731.0;15.2187285714286;87.9857857142857;66.1981428571429;36.3813285714286;22.0451428571429;29.5311;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
642;2024-06-09;202424;36;4;446731.0;15.2319142857143;90.8872857142857;71.4439714285714;43.1487571428571;21.4980714285714;28.6543285714286;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
643;2024-06-02;202423;45;4;446731.0;16.5565428571429;95.4474;81.6447285714286;58.7598;20.7147714285714;25.7078142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
644;2024-05-26;202422;29;4;446731.0;17.8259714285714;94.1276571428571;82.4996428571429;66.3432714285714;20.2849428571429;23.1870857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
645;2024-05-19;202421;57;4;446731.0;20.1485;94.4224714285714;78.8501285714286;54.2640571428571;23.7477571428571;28.6756571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
646;2024-05-12;202420;48;4;446731.0;20.9073714285714;89.1589142857143;74.4697142857143;52.5274571428571;24.9788714285714;30.0572285714286;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
647;2024-05-05;202419;91;4;446731.0;19.9037428571429;90.8576;70.9370285714286;42.705;25.4325285714286;31.8977571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
648;2024-04-28;202418;82;4;446731.0;21.4855714285714;91.0147857142857;72.3863428571429;45.0889428571429;26.6884571428571;32.7792142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
649;2024-04-21;202417;64;4;446731.0;19.8037857142857;92.1403571428571;75.2404285714286;50.8729714285714;24.0833142857143;29.4874714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
650;2024-04-14;202416;76;4;446731.0;21.2552857142857;91.9162857142857;77.8080428571429;59.2887571428571;24.1418857142857;28.0142;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
651;2024-04-07;202415;132;4;446731.0;21.7360142857143;96.4727571428571;83.1961;64.4888714285714;24.7801;28.5089142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
652;2024-03-31;202414;104;4;446731.0;20.9473428571429;98.7325428571429;82.7637142857143;61.2278857142857;24.6240142857143;28.9467571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
653;2024-03-24;202413;33;4;446731.0;21.9319714285714;97.1876857142857;89.8720428571429;77.5670857142857;23.4607;25.5386;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
654;2024-03-17;202412;56;4;446731.0;24.3959428571429;93.9912571428571;80.7380428571429;62.9442571428571;27.7164857142857;31.7321857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
655;2024-03-10;202411;48;4;446731.0;23.0892714285714;95.2388285714286;79.3532857142857;58.9677571428571;26.8117;31.1576428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
656;2024-03-03;202410;48;4;446731.0;22.3775285714286;96.5256428571429;82.0963571428571;63.2527571428571;25.9813142857143;30.2615714285714;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
657;2024-02-25;202409;55;4;446731.0;24.1744285714286;95.0077714285714;81.5631142857143;64.1442571428571;27.0295857142857;30.7704571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
658;2024-02-18;202408;53;4;446731.0;23.7237428571429;94.0964428571429;83.1614142857143;64.9628;26.3144428571429;30.5622428571429;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
659;2024-02-11;202407;51;4;446731.0;23.3850857142857;92.9223857142857;78.4453;58.8058857142857;26.8700714285714;31.3991857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
660;2024-02-04;202406;54;4;446731.0;22.9261;96.3523285714286;80.2183;60.4188857142857;26.6364142857143;31.0422571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
661;2024-01-28;202405;50;4;446731.0;22.5160571428571;96.4940428571429;83.5013142857143;63.8465428571429;25.7192428571429;30.2365142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
662;2024-01-21;202404;33;4;446731.0;21.6661571428571;95.7521857142857;87.3587857142857;76.5731428571429;23.6379428571429;26.0270571428571;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
663;2024-01-14;202403;36;4;446731.0;25.3509571428571;93.2867571428571;77.2124;57.9346428571429;28.9953285714286;33.4412857142857;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
664;2024-01-07;202402;27;4;446731.0;24.2597428571429;92.6998857142857;76.1536142857143;56.2499857142857;27.9520428571429;32.4282285714286;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
665;2023-12-31;202401;22;4;446731.0;22.3545285714286;93.1713428571429;82.6167285714286;68.6201714285714;24.4783428571429;27.2293142857143;Belford Roxo;3183;-22.728728488829937;-43.37756525692152
